,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
88,第三期下,6723301521100048847,ABC,0, 。。,6,7
89,第三期下,6723325316602281545,圣诞竹子,0,哇哇哇出来了，开心！最喜欢的综艺！！！,9,27
90,第三期下,6723385759257605083,,0,坐好板凳吃瓜了,6,3
91,第三期下,6723393137764975410,哄哄,0,来啦,9,4
92,第三期下,6723403612232546987,,0, 可凉快,8,3
93,第三期下,6723415525172909915,,0,从小喜欢曹骏的戏,6,4
94,第三期下,6723421577733669872,小张,5,还我曹骏,8,4
95,第三期下,6723314777255853934,,0,曹骏能火 我感觉 我一般不说这话 说了的都火了,8,2
96,第三期下,6723433358912156626,,0, 。,8,0
97,第三期下,6723469735948175415,,0, 我觉得李智楠演的最好！,6,3
98,第三期下,6723476543156760252,,0, 这个时长爱了…,7,5
99,第三期下,6723480773523083173,,0,孙千加油,7,1
100,第三期下,6723481387635601951,🍋,0,看完上期还有下期！时长还这么长！！！,6,3
101,第三期下,6723481438143410801,蔓,0,曹适合演警察然后来个反转演最坏的那个,7,0
102,第三期下,6723481352738992609,刘逸洋,0,支持曹骏 为曹骏打CALL,9,2
103,第三期下,6723480047286679341,,0,你到现在还是觉得只要自己喜欢就行，不用管角色,7,0
104,第三期下,6723488440793985318,多肉没我肉多,0,，,5,1
105,第三期下,6723490156722195557,,0,每期我都想赞美一下时长，爱了爱了,9,3
106,第三期下,6723473510955985291,自由原创有限公司,0,第一☝️,9,2
107,第三期下,6723523169446197557,Dear~Amy,0,哦哦,9,0
108,第三期下,6723287242954520003,,0,曹俊是蓝盈盈的前男友吗,5,8
109,第三期下,6723592857635191693,Just one cyh,0,啊呀看的爽啊,5,7
110,第三期下,6723681601457765079,,0, 小时候的曹骏调皮聪明，现在温文尔雅了,5,10
111,第三期下,6723252842162321894,围护～方,2,突然觉得郭敬明的s卡发的太对了，这就是演员的环境,5,3
112,第三期下,6723234006567471212,,0,下集这么快啊,5,0
113,第三期下,6723201127615501331,温暖过冬。,3,上还没出来,0,27
114,第三期下,6723201224918893135,月亮🌙的悄悄话,1,有丁儿嘛,4,26
115,第三期下,6723201289721203634,碎尋夢,0,8:00,0,18
116,第三期下,6723201224788177568,碎尋夢,0,有人吗,0,40
117,第三期下,6723201825992319497,flowers,0,孙千,0,12
118,第三期下,6723203118072843809,,0,这段很棒呀，我都感动哭了。,0,7
119,第三期下,6723203234313785167,,4,孙千演技不错,0,10
120,第三期下,6723203522830201192,,0,小四说的很对，我认同,0,8
121,第三期下,6723203760178531157,,0,感觉小四说的很对,0,1
122,第三期下,6723238257590022830,,2,郭敬明是个憨憨,2,19
123,第三期下,6723241164533114009,,3,这个时长可以,3,10
124,第三期下,6723246728749969709,Ashley,0,这时长,4,17
125,第三期下,6723326971733016299,,3,4个小时天哪,3,14
126,第三期下,6723385365652545886,瓶儿,0, 我觉得李智楠演的最好！,3,21
127,第三期下,6723414669973977569,东方、申,4,曹骏加油,4,11
128,第三期下,6723468893231807258,13050959388,0, 确实三组娄艺潇更好,3,2
129,第三期下,6723493376328930189,,0, 秀了,4,2
130,第三期下,6723471653453933608,,0,曹俊老实人,4,4
131,第三期下,6723535610381351924,小琳,0,曹骏很适合演电影,4,3
132,第三期下,6723548128209990852,气喵里喵😉,0, 显然  尔导的微信比s卡好,2,36
133,第三期下,6723571924056864597,,7,曹骏,1,1
134,第三期下,6723590288112646393,,0, 我的天 竟然还有一集,3,3
135,第三期下,6723631028323422165,光华,0, 小时候的曹骏调皮聪明，现在温文尔雅了,1,12
136,第三期下,6723675932264510556,余小鱼也是餘小余,0,打卡,2,6
137,第三期下,6723278852812418310,,0, 来了,2,1
138,第三期下,6723267943805206767,Z,0,时长感人,3,0
139,第三期下,6723772820661745591,,0, 明年,3,1
140,第三期下,6723263431719453973,,0,来了,4,0
141,第三期下,6723262421693605299,,0,哈哈,2,0
142,第三期下,6723804642289325320,,0,为曹俊 加油,2,0
143,第三期下,6723814586015262920,MarIne.,0,6666,1,0
144,第三期下,6723818846760218733,,0, 什么什么,4,0
145,第三期下,6723247369975511527,弦瓶,0,希望像曹骏这样的演员有戏拍,2,1
146,第三期下,6723227346078808109,,0,爱了，时长,3,0
147,第三期下,6724908591229728216,,0,孙千！,2,0
148,第三期下,6725518919353269875,,0,^ω^,1,0
149,第三期下,6723198249949666401,Tay,3,喜欢腾讯的不守时,15,37
150,第三期下,6723200974303983831,,3,孙千孙千！！！,17,30
151,第三期下,6723203004196470236,,3,郭敬明好可爱,18,21
152,第三期下,6723203438622214189,,0,8.00 报道,17,11
153,第三期下,6723212886693936626,,0,张铭恩的颜值我爱了！,17,10
154,第三期下,6723226270692473575,陈陈゜,3,太好了，我以为要等一周呢。,16,33
155,第三期下,6723227442128025768,,0,哈哈哈关键的一票,18,12
156,第三期下,6723228232083583633,,0,郭敬明看哭了？,15,21
157,第三期下,6723239373926026328,虚空破碎,0, 速度,16,3
158,第三期下,6723240850178382669,幕府扛,0,曹骏曹骏,17,1
159,第三期下,6723242424770470532,我会尽全力乐观而坚强つ,0,改名字叫我是导演我任性,17,8
160,第三期下,6723244031063039482,,0,曹俊,18,0
161,第三期下,6723244401432399532,,0, 太开心了居然有两集,16,10
162,第三期下,6723246854765002785,,0, 怪美林湘好久出场？？,15,11
163,第三期下,6723250279966866934,,0,希望曹骏越来越好,16,9
164,第三期下,6723370732707057334,,0,来了,17,0
165,第三期下,6723384178576436952,丸子i橘,2,薇导来了,19,17
166,第三期下,6723398298633703437,,0,1,17,0
167,第三期下,6723405429818772871,冥古幽兰,0,哇 有下集 也太棒了,17,2
168,第三期下,6723414297188776348,,0,过瘾。。接着继续,18,4
169,第三期下,6723417420323072356,betterme---__💗,0,成儒老兄学精明了，哈哈,19,10
170,第三期下,6723417802675825495,,0,实在心疼曹骏,16,1
171,第三期下,6723421221805298769,,0,从小喜欢曹骏的戏,19,17
172,第三期下,6723422300685146606,,0, 。,19,0
173,第三期下,6723430739313456347,,0, 这时长 可以的,15,3
174,第三期下,6723436498617136709,一直在旁边,0,曹骏当年拍新加坡电视剧红遍东南亚,16,3
175,第三期下,6723489954833868513,,0,有下真感人,16,0
176,第三期下,6723459716464747337,,0,这时长,16,1
177,第三期下,6723526496934706156,好好好,0, 为达摩祖师而来！,19,2
178,第三期下,6723436821062284473,,0,老李我来啦~,19,1
179,第三期下,6723311014861016577,杨enh,0, 这时长良心了,15,0
180,第三期下,6723551520287560481,,0, [小金鹅6]冲,18,0
181,第三期下,6723555440841923595,腻.,0,时长太给力了,19,0
182,第三期下,6723292204192213264,,0,  好困啊，凌晨两点,18,0
183,第三期下,6723578970399865640,,0,支持曹骏 为曹骏打CALL,15,0
184,第三期下,6723290391263039227,,0,这个时长可以,15,0
185,第三期下,6723593108799866305,,0,哇,18,0
186,第三期下,6723600909123133142,LuA.,0,啊啊啊我又来啦,19,0
187,第三期下,6723624135094112881,龙哥,0,吃土KTV,18,1
188,第三期下,6723630176808406072,幸福的隔壁,0, 来看郭蔼明的,15,0
189,第三期下,6723202947489480016,,3,演员请就位看起来,12,26
190,第三期下,6723212815429472429,,1,丁卯家的大老婆上线,11,39
191,第三期下,6723222571471879792,,3,哇感人我还以为要等下周,13,45
192,第三期下,6723232363070389477,🍃殃狸,0, 这时长！！爱了爱了,12,24
193,第三期下,6723235807756788183,,6,时长牛逼,14,23
194,第三期下,6723245433607977233,李佳蔚,0,没人呀,12,5
195,第三期下,6723249156368307674,熠熠璇,0, 曹骏演的不错，唉，终于发上来了,12,16
196,第三期下,6723327605475573688,,3,我觉得第1段最好 2段太松弛，第3段太表演成分多,10,37
197,第三期下,6723385637324649265,,0,标题搞事情啊,10,9
198,第三期下,6723380155286490646,,0,还有下？？？,12,6
199,第三期下,6723394542327315384,Ai🎀 婷婷,0,来啦,13,0
200,第三期下,6723396277909353575,,0, 666,10,0
201,第三期下,6723438415041775910,力拓胖😇 😇 😇,0, 曹骏加油,14,7
202,第三期下,6723454552373755580,梦呓,0, 每个星期最开心的事就是【演员】的开播,13,13
203,第三期下,6723500713029335438,,0,尔导向曹骏抛出了橄榄枝,13,8
204,第三期下,6723465753519397021,晴天star,0,李智楠演的可以啊,14,6
205,第三期下,6723509318856490100,领航🍭,0,曹骏要有一个好推手,12,3
206,第三期下,6723456900882961840,。,0,好多啊开心够看了,12,1
207,第三期下,6723515184851386879,ZS,0, 我专门下载微视得了一天的VIP用来看这节目,11,8
208,第三期下,6723440821527889922,sumairu,0,刚想打死剪辑，下集就出来了,13,2
209,第三期下,6723427450220643234,.,0, 曹骏演的不错，唉，终于发上来了,14,0
210,第三期下,6723541935622127426,,0,为孟子义而来,13,1
211,第三期下,6723201516413941231,月亮🌙的悄悄话,1,都在看上个吧,42,11
212,第三期下,6723229568699216647,苒苒茉茗,1,喜欢郭敬明,43,8
213,第三期下,6723241322116298608,柠檬醋子٩,4,期待孙千,40,3
214,第三期下,6723246067526696941,,0,郭敬明给人感觉是真诚的,40,9
215,第三期下,6723250592111148086,,3, 诚如是被威胁了,41,14
216,第三期下,6723256919219752088,seven,0,为什么自己那么穷的我还在担心演员没钱，应该也比普通人多吧,40,16
